code,title,sido,sigungu,lat,lng,first_seen_at,last_seen_at
07307,영종덕교중앙점,인천광역시,중구,37.4269811076602,126.420631305628,2026-04-29,2026-04-29
07310,용현중앙점,인천광역시,미추홀구,37.4516133530579,126.66196101989,2026-04-29,2026-04-29
07312,강대정문점,강원특별자치도,춘천시,37.8649589721283,127.735204425325,2026-04-29,2026-04-29
07323,아산번영점,충청남도,아산시,36.7832992282336,127.014294510922,2026-04-29,2026-04-29
07327,상무리채점,광주광역시,서구,35.1548721043761,126.85090346902,2026-04-29,2026-04-29
07341,하계타운점,서울특별시,노원구,37.6335243357355,127.0709579628,2026-04-29,2026-04-29
07342,대전둔산시티점,대전광역시,서구,36.3497091150598,127.38789533605,2026-04-29,2026-04-29
07345,광주만호점,광주광역시,서구,35.1322617001155,126.851390597887,2026-04-29,2026-04-29
07355,화성푸른들판점,경기도,화성시,37.1948090064184,126.882430511905,2026-04-29,2026-04-29
07365,양평국수리점,경기도,양평군,37.5117437173027,127.400836734246,2026-04-29,2026-04-29
07368,홍성구항로드점,충청남도,홍성군,36.5614348868615,126.647978826918,2026-04-29,2026-04-29
07381,아산도고점,충청남도,아산시,36.7472763660906,126.873516741243,2026-04-29,2026-04-29
07386,전곡터미널점,경기도,연천군,38.0252765772396,127.068006524884,2026-04-29,2026-04-29
07388,한국기술교육대학교점,충청남도,천안시,36.7637362765614,127.284899978579,2026-04-29,2026-04-29
07406,마산진동중앙점,경상남도,창원시,35.1166723831582,128.488721781929,2026-04-29,2026-04-29
07415,수원마이홈점,경기도,수원시,37.2597596255603,127.032024408257,2026-04-29,2026-04-29
07417,아산탕정스타점,충청남도,아산시,36.7964634910297,127.085599990921,2026-04-29,2026-04-29
07427,목포항구점,전라남도,목포시,34.7820087952301,126.381443410703,2026-04-29,2026-04-29
07437,경주성건점,경상북도,경주시,35.8528743247638,129.212618266497,2026-04-29,2026-04-29
07438,경주황오점,경상북도,경주시,35.841817375293,129.214811754386,2026-04-29,2026-04-29
07445,용현우성점,인천광역시,미추홀구,37.4508709241161,126.640586995903,2026-04-29,2026-04-29
07448,순천산단점,전라남도,순천시,34.9879240428213,127.508511242023,2026-04-29,2026-04-29
07468,대구평리점,대구광역시,서구,35.8757925912627,128.557861791205,2026-04-29,2026-04-29
07495,시흥고합점,경기도,시흥시,37.3593547516135,126.726587152675,2026-04-29,2026-04-29
07499,황골주공점,경기도,수원시,37.2632257520558,127.078539384632,2026-04-29,2026-04-29
07511,보령동대타운점,충청남도,보령시,36.3534625542542,126.60594958515,2026-04-29,2026-04-29
07519,광주봉선SM점,광주광역시,남구,35.1261225156911,126.915247624209,2026-04-29,2026-04-29
07520,거제장승포항점,경상남도,거제시,34.8645328338132,128.7229360413,2026-04-29,2026-04-29
07528,대전만년제일점,대전광역시,서구,36.3663690045617,127.382026955653,2026-04-29,2026-04-29
07534,광주용수점,경기도,광주시,37.3836118941588,127.304996171652,2026-04-29,2026-04-29
07541,구로NHNKCP점,서울특별시,구로구,37.4809950309438,126.896530117414,2026-04-29,2026-04-29
07543,마포신수점,서울특별시,마포구,37.5491943802272,126.935170439897,2026-04-29,2026-04-29
07549,문막반계리점,강원특별자치도,원주시,37.2987317812889,127.797153227211,2026-04-29,2026-04-29
07558,화성반월점,경기도,화성시,37.2244373704013,127.063036952944,2026-04-29,2026-04-29
07572,현풍IC점,대구광역시,달성군,35.6724550783045,128.44660440537,2026-04-29,2026-04-29
07573,이천(통영방향)휴게소점,경기도,이천시,37.2645721093162,127.403653494041,2026-04-29,2026-04-29
07581,아산온천휴림점,충청남도,아산시,36.7803404803061,127.007760868961,2026-04-29,2026-04-29
